,map_id,time_event,description,victim_name,victim_x,victim_y,victim_rank,killer_name,killer_x,killer_y,killer_rank
0,MIRAMAR,1155,M16A4,XiaoJue,462255.1,306961.6,26,Best-JW,465013.0,308256.3,15.0
1,MIRAMAR,1861,M416,Survivaler,406298.8,405148.1,2,Romantic_Man,406083.1,401319.2,1.0
2,MIRAMAR,732,RedZone,BaoZou_007,172832.4,418396.3,38,,,,
3,MIRAMAR,1182,Bluezone,Lei-digaga,0.0,0.0,80,,,,
4,MIRAMAR,1380,Grenade,Best-JW,449262.1,307263.2,15,YLwzf,444647.4,303594.8,5.0
5,MIRAMAR,179,M16A4,mangdow,370717.8,422735.2,67,XiaoJue,368945.2,423695.3,26.0
6,MIRAMAR,89,Mini 14,JasonStathamerro,434035.5,278743.6,87,zhiyege,434141.5,278923.8,84.0
7,MIRAMAR,912,M416,asdvcsad,363801.9,302425.7,32,HandQQQQ,361570.9,299129.8,13.0
8,MIRAMAR,151,UMP9,Demon1Xq,726667.4,70124.46,70,Best-JW,726525.0,72911.84,15.0
9,MIRAMAR,1308,M416,Arlen1990,363230.5,302590.5,19,HandQQQQ,361785.5,301091.2,13.0
10,MIRAMAR,114,S12K,wangxiao8875,442334.0,281156.1,79,Milo2011,442756.6,280511.8,57.0
11,MIRAMAR,95,Mini 14,zhiyege,434438.8,278932.3,84,wefewfased,434078.7,278922.9,83.0
12,MIRAMAR,125,SKS,ANK20,371129.3,423450.7,75,XiaoJue,366788.8,423159.3,26.0
13,MIRAMAR,230,AKM,sillz,134900.3,263156.8,61,AgNi1413,135200.4,264443.9,28.0
14,MIRAMAR,1270,M416,DaYi,386981.5,360543.6,20,FlamingoNYJ,388760.7,363271.1,4.0
15,MIRAMAR,1440,Kar98k,HG-King-Nick,402685.6,431445.9,12,MingYun7c,414026.9,426796.3,3.0
16,MIRAMAR,1755,M24,FlamingoNYJ,397088.1,386200.4,4,MingYun7c,399917.6,396142.1,3.0
17,MIRAMAR,1492,Hit by Car,77oo_,400549.0,356569.1,9,77oo_,400549.0,356569.1,9.0
18,MIRAMAR,351,UMP9,MOEnacional,374204.6,294103.1,50,Survivaler,374089.6,293279.1,2.0
19,MIRAMAR,105,S12K,weichango,442725.3,280559.5,82,Milo2011,442565.6,280733.7,57.0
20,MIRAMAR,482,AKM,THE2SIR,429795.6,185988.2,45,YLwzf,448392.1,165867.8,5.0
21,MIRAMAR,1515,Grenade,Yubin01,452492.6,388605.4,6,Romantic_Man,456246.3,384499.4,1.0
22,MIRAMAR,1494,Bluezone,SUP2411,391742.0,331215.8,8,,,,
23,MIRAMAR,162,M16A4,Blood_sp1der,434496.2,280164.9,69,The_Food,435127.8,280137.7,44.0
24,MIRAMAR,137,Mini 14,woainiaini,686735.4,66147.18,72,Romantic_Man,686295.6,65324.78,1.0
25,MIRAMAR,276,P1911,Steddyn,244909.5,420661.1,55,zhengqidxal,244358.2,420443.3,42.0
26,MIRAMAR,109,SKS,DuckF55k,367357.2,423464.7,81,XiaoJue,367549.8,424090.3,26.0
27,MIRAMAR,1217,M416,MLGB1237,415117.3,424682.8,23,azhuangzuyu,416391.8,423072.2,22.0
28,MIRAMAR,117,Punch,WNCNN,144303.6,414676.3,76,BaoZou_007,144224.4,414664.4,38.0
29,MIRAMAR,114,S12K,ThreeCrazy,364557.2,264369.2,78,MOEnacional,365103.2,264779.1,50.0
30,MIRAMAR,370,M416,Yxy-grave,481830.1,351052.6,49,FlamingoNYJ,481378.9,350105.6,4.0
31,MIRAMAR,1497,Bluezone,Sadnm_Amor,0.0,0.0,14,,,,
32,MIRAMAR,720,Mini 14,ccxuexue,548314.6,264662.6,39,chicken-thigh,541043.3,263996.9,27.0
33,MIRAMAR,182,M16A4,Annnnnnnnnn-n,434754.4,182334.2,65,THE2SIR,428087.3,177662.3,45.0
34,MIRAMAR,80,Mini 14,YANyc139,713357.4,54930.09,91,chicken-thigh,714167.8,54203.44,27.0
35,MIRAMAR,649,M416,ZCR-TT,506970.9,268954.0,41,xiaozheng7777777,507105.8,267526.0,30.0
36,MIRAMAR,755,M16A4,HAHA0794,378932.7,287403.8,37,Survivaler,377765.1,286859.9,2.0
37,MIRAMAR,196,Mini 14,rinimei666,345352.3,290026.0,63,HandQQQQ,343816.6,287622.2,13.0
38,MIRAMAR,383,UMP9,1130422802,363478.9,303317.3,47,HandQQQQ,363399.5,303598.5,13.0
39,MIRAMAR,147,AKM,2750386855,433986.9,199394.3,71,Alloy-1,434183.5,198577.7,54.0
40,MIRAMAR,242,M16A4,Wisperzzzzz,369216.7,421037.4,59,XiaoJue,367515.9,421242.8,26.0
41,MIRAMAR,83,S1897,MonkeyYoung,512590.5,109521.0,90,YLwzf,513582.0,108403.5,5.0
42,MIRAMAR,86,SCAR-L,Sunnydayzzz,436920.4,277175.2,89,Blood_sp1der,436993.7,276848.5,69.0
43,MIRAMAR,1489,Kar98k,SaoNiMmm,384844.0,389351.2,11,MingYun7c,415013.3,426628.9,3.0
44,MIRAMAR,224,M16A4,Lelouch00000,424407.4,196492.6,62,THE2SIR,432075.8,174797.9,45.0
45,MIRAMAR,1355,M416,SoleMemory-bb,361864.0,309045.4,18,HandQQQQ,362322.3,304581.6,13.0
46,MIRAMAR,168,S1897,LingmQing,384817.2,278868.7,68,HAHA0794,384741.6,279567.4,37.0
47,MIRAMAR,297,M416,YUXIANGYUAN,177270.1,294005.1,53,miss1112517,176894.6,292986.8,43.0
48,MIRAMAR,903,SCAR-L,shangmei,230296.5,337837.8,33,l561561,230601.3,336816.3,10.0
49,MIRAMAR,92,S686,QQHE_Templar,558303.8,293399.2,86,xiaozheng7777777,559115.5,293477.4,30.0
50,MIRAMAR,105,UMP9,wefewfased,434347.5,278180.2,83,Blood_sp1der,434595.2,277594.4,69.0
51,MIRAMAR,260,Mini 14,YaoDi681,452260.8,283524.0,58,Milo2011,451485.4,284498.3,57.0
52,MIRAMAR,1369,Kar98k,Going--Go,384254.3,423755.0,16,MingYun7c,414417.6,424936.5,3.0
53,MIRAMAR,1149,M16A4,chicken-thigh,449255.1,306704.3,27,Best-JW,465213.2,309610.1,15.0
54,MIRAMAR,116,UMP9,M-Xiaobao,440942.6,280580.7,77,The_Food,440035.5,280892.3,44.0
55,MIRAMAR,854,Mini 14,XiaoChiBang666,524565.6,254698.0,35,chicken-thigh,542219.4,263403.1,27.0
56,MIRAMAR,1116,Grenade,AgNi1413,228796.6,339642.0,28,l561561,230634.0,337651.9,10.0
57,MIRAMAR,237,AKM,china_0516,498155.3,350810.3,60,wanglin1987,498929.7,349137.3,52.0
58,MIRAMAR,1256,M416,RuibTAba,359717.6,303613.5,21,SoleMemory-bb,359687.7,304399.2,18.0
59,MIRAMAR,87,Mini 14,XXOO1760,433899.8,278804.2,88,zhiyege,434226.3,279030.2,84.0
60,MIRAMAR,1212,M416,Tang_Da_Shuai,439312.6,276449.6,24,YLwzf,438759.0,277122.2,5.0
61,MIRAMAR,1053,Grenade,WTO666,269043.4,373861.0,29,WTO666,269043.4,373861.0,29.0
62,MIRAMAR,510,M416,miss1112517,196056.4,296760.8,43,l561561,190843.2,293662.4,10.0
63,MIRAMAR,181,AKM,1241148729,318076.7,345042.1,66,Going--Go,320422.9,345657.2,16.0
64,MIRAMAR,1492,Bluezone,l561561,374869.0,307641.9,10,,,,
65,MIRAMAR,135,UMP9,TuTuGsixsix,343293.5,273653.9,73,lvhao8888,343280.8,273202.0,48.0
66,MIRAMAR,112,M416,zbdbajcjwg,343211.7,273412.8,80,TuTuGsixsix,343487.1,273624.4,73.0
67,MIRAMAR,711,Mini 14,Ignite-Qi,592384.1,172808.5,40,Romantic_Man,587605.0,171297.4,1.0
68,MIRAMAR,1440,Bluezone,HandQQQQ,364392.6,310435.0,13,,,,
69,MIRAMAR,1236,M416,azhuangzuyu,419806.6,423863.8,22,MingYun7c,447923.7,483764.8,3.0
70,MIRAMAR,304,M416,wanglin1987,490217.7,349393.8,52,FlamingoNYJ,494620.0,351786.6,4.0
71,MIRAMAR,272,AKM,Heaven_LDY,134407.2,427351.1,56,BaoZou_007,136924.5,426582.5,38.0
72,MIRAMAR,1367,M416,Marsyoupapa,489148.9,368213.7,17,Yubin01,491266.4,367118.1,6.0
73,MIRAMAR,1546,Kar98k,YLwzf,398841.2,402136.7,5,MingYun7c,407888.3,423284.6,3.0
74,MIRAMAR,872,SCAR-L,Tyloo_GodLike,0.0,0.0,73,l561561,224269.9,332215.8,10.0
75,MIRAMAR,986,SKS,xiaozheng7777777,489961.6,259627.5,30,YLwzf,426875.4,232073.1,5.0
76,MIRAMAR,523,S12K,zhengqidxal,211846.3,410105.5,42,SaoNiMmm,211104.2,410476.2,11.0
77,MIRAMAR,262,M16A4,Milo2011,451736.2,284545.7,57,The_Food,441062.5,280757.3,44.0
78,MIRAMAR,432,M16A4,V1850852859,368951.5,432927.9,46,XiaoJue,370018.0,432153.2,26.0
79,MIRAMAR,488,M416,The_Food,439900.8,278868.2,44,Tang_Da_Shuai,438739.0,279092.7,24.0
80,MIRAMAR,92,S1897,JxwSnd,424265.2,187684.4,85,Lelouch00000,424228.6,188508.1,62.0
81,MIRAMAR,371,AKM,lvhao8888,361539.6,285278.7,48,SoleMemory-bb,366044.4,288756.1,18.0
82,MIRAMAR,913,M416,AY1471,499936.2,537002.7,31,azhuangzuyu,497334.1,539058.0,22.0
83,MIRAMAR,324,UMP9,NgocHai-0211,361711.3,303577.5,51,HandQQQQ,361319.5,303462.9,13.0
84,MIRAMAR,127,Punch,AKbuhaoda,0.0,0.0,91,BaoZou_007,148009.2,416323.7,38.0
85,MIRAMAR,188,Grenade,chu58588,385468.6,318012.1,64,Arlen1990,384817.1,317349.6,19.0
86,MIRAMAR,1420,M416,WOYAOCAONIDAYE,378282.4,373403.9,14,FlamingoNYJ,381992.7,372979.6,4.0
87,MIRAMAR,826,M416,daqinshashou,447164.1,203827.1,36,YLwzf,441544.5,197351.4,5.0
88,MIRAMAR,1762,SCAR-L,MingYun7c,400031.8,396275.8,3,Survivaler,405842.8,386280.0,2.0
89,MIRAMAR,285,M16A4,Alloy-1,437852.3,181562.1,54,THE2SIR,435583.7,174172.3,45.0
0,MIRAMAR,89,M16A4,XiaoJue,371353.2,423912.3,86,TAGTGA,367447.1,424264.8,50.0
1,MIRAMAR,209,M416,trace0831,434768.3,279414.9,56,KOITOUSO,435735.4,279970.8,18.0
2,MIRAMAR,232,M416,Bing7777777,178430.5,305294.5,48,longgege520897,175094.7,309620.4,29.0
3,MIRAMAR,789,Kar98k,Young_Richman,371664.9,412200.2,19,BaDbOy321,375041.4,401765.2,17.0
4,MIRAMAR,1005,M416,moon_qzq,436890.4,624556.0,13,wojiushigouwang,431108.1,623012.1,4.0
5,MIRAMAR,504,Falling,LemonBearXD,308856.2,396147.9,24,,,,
6,MIRAMAR,105,M416,DoDaaamm,366814.7,421965.8,81,3maiythe,366718.7,422547.4,74.0
7,MIRAMAR,850,M416,A1JIE,366116.3,417842.6,16,QwQ-Hahaha,369137.8,404695.9,8.0
8,MIRAMAR,216,Tommy Gun,xiaogegechiji,316272.6,360187.1,51,433_Xeraper,316066.7,360441.6,15.0
9,MIRAMAR,107,P92,SuperDogRain,374370.1,436627.2,80,Young_Richman,374506.6,436133.2,19.0
10,MIRAMAR,234,SCAR-L,Luajie,382158.5,307087.9,47,Yzzz2,379901.8,301339.6,25.0
11,MIRAMAR,827,M416,BaDbOy321,366427.5,407920.3,17,QwQ-Hahaha,370268.3,401880.4,8.0
12,MIRAMAR,104,M16A4,U5andSUN,376797.2,434972.7,82,JinWenShuaiBi,373099.6,433914.8,72.0
13,MIRAMAR,214,M16A4,palasuo,361376.5,418281.2,53,HJH643,361405.1,418689.8,26.0
14,MIRAMAR,1018,AKM,LIUXIANZHEN123,478963.1,474914.3,12,WG--qun617412747,507014.3,379957.6,1.0
15,MIRAMAR,518,M416,1911AZ,438234.8,307178.0,23,KOITOUSO,439636.8,307652.4,18.0
16,MIRAMAR,504,M416,Yzzz2,364591.9,299955.0,25,BaDbOy321,361572.8,299921.8,17.0
17,MIRAMAR,380,M416,Fallen_777,370274.7,420980.5,33,FuckDayDayUp,371594.6,420932.9,30.0
18,MIRAMAR,169,Drown,2tab_xm,0.0,0.0,88,,,,
19,MIRAMAR,223,M416,TAGTGA,367088.1,422903.9,50,Wan9DaWei,369621.4,421245.8,43.0
20,MIRAMAR,1267,AKM,wojiushigouwang,447960.3,556794.1,4,WG--qun617412747,508127.3,478645.8,1.0
21,MIRAMAR,169,Drown,graysad,0.0,0.0,88,,,,
22,MIRAMAR,1254,AKM,keepcloseman,482125.8,570591.0,5,WG--qun617412747,508132.6,476811.3,1.0
23,MIRAMAR,134,S686,WilliamWH,324927.6,355740.9,71,xiaogegechiji,325356.1,355739.1,51.0
24,MIRAMAR,457,M416,HJH643,370719.1,421008.1,26,wutao2333,366976.2,423054.3,22.0
25,MIRAMAR,210,Win94,Tiia,298147.2,424044.3,55,A1JIE,294274.3,428567.3,16.0
26,MIRAMAR,571,M416,FuJianJinJiang,305816.9,268574.7,21,QwQ-Hahaha,307527.6,266095.6,8.0
27,MIRAMAR,223,UMP9,CQfengjieAhui,0.0,0.0,88,Fallen_777,374242.5,426236.9,33.0
28,MIRAMAR,169,Drown,sdycfhb,0.0,0.0,88,,,,
29,MIRAMAR,96,P92,08YxL80,367529.9,417950.2,84,palasuo,367631.8,417900.4,53.0
30,MIRAMAR,110,M416,KDT_JiN,370273.8,421005.2,78,3maiythe,367127.5,422188.6,74.0
31,MIRAMAR,442,M416,Coastallk,307803.9,265097.3,28,FuJianJinJiang,307294.2,265335.6,21.0
32,MIRAMAR,805,M416,KOITOUSO,384246.8,412757.6,18,QwQ-Hahaha,368803.9,390564.2,8.0
33,MIRAMAR,552,SCAR-L,wutao2333,367811.3,424550.6,22,Young_Richman,367293.5,424722.8,19.0
34,MIRAMAR,92,M16A4,Seraphim_Cui,368180.6,421751.1,85,TAGTGA,367629.8,424279.8,50.0
35,MIRAMAR,177,SCAR-L,Gogoing888,366056.9,439642.5,59,South_Emperor,365474.9,439461.6,39.0
36,MIRAMAR,309,S686,yaobolun,366779.3,438775.9,37,Young_Richman,367216.9,438564.5,19.0
37,MIRAMAR,86,M16A4,MMMMMJT,176917.3,296125.3,87,shazhuzhezhe,176920.7,293528.2,41.0
38,MIRAMAR,1039,M416,LUCKYWAI,356252.8,536112.4,10,shaluzhishen100,348534.1,533238.8,6.0
39,MIRAMAR,140,M416,CN2DY,450316.7,516729.6,69,Rsc-BBQ,449492.7,515851.7,45.0
40,MIRAMAR,110,S1897,QingBOOS,435719.2,279974.3,79,KOITOUSO,436808.6,279993.8,18.0
41,MIRAMAR,117,M416,huang-tian-di,344764.9,271995.9,76,FuJianJinJiang,344510.6,271829.0,21.0
42,MIRAMAR,129,M16A4,xozhang,473616.3,317490.2,73,1911AZ,471578.2,318598.3,23.0
43,MIRAMAR,632,Grenade,Quaner1994,424550.2,368303.6,20,KOITOUSO,424627.5,362934.4,18.0
44,MIRAMAR,346,AKM,LzyWx,481917.2,497144.3,36,wg-qun616864779,490094.3,485456.6,9.0
45,MIRAMAR,374,M416,zhouxizomin,138368.2,279289.3,34,QwQ-Hahaha,140961.7,279626.7,8.0
46,MIRAMAR,169,Drown,2017121210,733175.3,415173.2,64,,,,
47,MIRAMAR,119,M416,SunnyGorrr,366855.9,421854.8,75,3maiythe,367131.1,421252.6,74.0
48,MIRAMAR,213,AKM,GyhKbz_Nan,178369.4,305276.4,54,Bing7777777,179894.6,305310.2,48.0
49,MIRAMAR,237,M16A4,gaxiaohuai,368078.6,421744.4,46,HJH643,364617.3,420981.5,26.0
50,MIRAMAR,215,P1911,Nanayaqw,137067.1,265366.7,52,meiyifeng111,138476.1,263314.7,38.0
51,MIRAMAR,241,M16A4,Rsc-BBQ,450705.7,523965.8,45,WG-629238-237,456916.2,524913.8,35.0
52,MIRAMAR,195,S686,BarBar54188,376397.6,433551.1,57,Young_Richman,376709.0,433918.6,19.0
53,MIRAMAR,1032,AKM,Ybrabra,527124.4,484759.8,11,WG--qun617412747,504662.9,394361.3,1.0
54,MIRAMAR,984,M416,chaianqiang123,396224.3,417626.0,14,QwQ-Hahaha,383927.3,412565.7,8.0
55,MIRAMAR,1331,AKM,playmapae,406339.2,538777.9,3,FZ_Q_703788228,493444.8,493046.0,2.0
56,MIRAMAR,123,M16A4,3maiythe,366772.4,421995.8,74,TAGTGA,369420.5,424259.8,50.0
57,MIRAMAR,277,M416,shazhuzhezhe,186008.6,284275.0,41,longgege520897,180026.9,305197.1,29.0
58,MIRAMAR,408,M416,FuckDayDayUp,371074.9,420874.2,30,HJH643,371606.5,421037.0,26.0
59,MIRAMAR,169,Drown,nxn0204,0.0,0.0,88,,,,
60,MIRAMAR,282,UMP9,ksD-AK,357791.3,420314.1,40,FuckDayDayUp,356736.6,421278.6,30.0
61,MIRAMAR,85,SKS,Suprermehaha,367759.6,424138.0,88,SunnyGorrr,366918.8,423385.7,75.0
62,MIRAMAR,256,M16A4,Wan9DaWei,371300.3,422925.2,43,HJH643,367572.9,421192.6,26.0
63,MIRAMAR,399,AKM,qbj666,484640.3,507302.2,31,wg-qun616864779,482090.3,496806.6,9.0
64,MIRAMAR,172,SCAR-L,Night_LoneWolf,483041.4,517992.8,60,qbj666,481972.8,516336.7,31.0
65,MIRAMAR,98,Falling,bb77777777,157625.8,539397.3,83,,,,
66,MIRAMAR,144,AKM,AAAmoon,193932.8,415450.5,68,BoBoBoBoo0,194765.6,402206.5,32.0
67,MIRAMAR,1209,AKM,SongXIdatietou,470011.7,548208.6,7,WG--qun617412747,514471.5,463372.8,1.0
68,MIRAMAR,415,M416,longgege520897,150878.5,275981.5,29,QwQ-Hahaha,147270.0,279135.2,8.0
69,MIRAMAR,253,M16A4,wenhao315,525651.8,366143.8,44,Ybrabra,517215.5,373412.1,11.0
70,MIRAMAR,1168,AKM,QwQ-Hahaha,434358.7,477319.2,8,WG--qun617412747,520672.0,442430.5,1.0
71,MIRAMAR,863,UMP9,433_Xeraper,479066.6,475492.3,15,LIUXIANZHEN123,478556.8,475365.7,12.0
72,MIRAMAR,294,SCAR-L,meiyifeng111,142870.0,264888.7,38,QwQ-Hahaha,141552.5,267453.4,8.0
73,MIRAMAR,455,M416,XJ-ChinaAzhar,272720.3,513803.5,27,playmapae,273721.6,513323.0,3.0
74,MIRAMAR,284,UMP9,South_Emperor,366395.1,438722.3,39,yaobolun,366052.1,438947.0,37.0
75,MIRAMAR,259,M416,dan-ing,361409.1,426776.5,42,FuckDayDayUp,354355.8,432966.1,30.0
76,MIRAMAR,116,Micro UZI,WCH0227,335646.2,428242.2,77,ksD-AK,335759.6,429120.3,40.0
77,MIRAMAR,131,UMP9,JinWenShuaiBi,373520.2,435379.6,72,jiying-obd,369994.1,434607.7,67.0
78,MIRAMAR,1130,AKM,wg-qun616864779,484097.3,511558.3,9,WG--qun617412747,536545.8,428958.0,1.0
79,MIRAMAR,360,AKM,WG-629238-237,453486.6,521952.9,35,wg-qun616864779,490188.2,486947.1,9.0
80,MIRAMAR,1249,AKM,shaluzhishen100,410946.6,488026.9,6,WG--qun617412747,508114.1,476846.3,1.0
81,MIRAMAR,390,M416,BoBoBoBoo0,206683.5,417002.1,32,shaluzhishen100,198068.7,415369.6,6.0
82,MIRAMAR,138,Micro UZI,Weigoumisiwnnmo,340895.2,430978.4,70,ksD-AK,340758.7,431176.3,40.0
83,MIRAMAR,1350,AKM,FZ_Q_703788228,493300.1,495101.1,2,WG--qun617412747,496461.8,496724.5,1.0
84,MIRAMAR,149,P18C,jiying-obd,371931.0,433989.3,67,yaobolun,371933.3,434278.9,37.0
85,MIRAMAR,181,P92,fzqqun_678210893,360232.2,420003.1,58,HJH643,360084.4,419674.6,26.0
86,MIRAMAR,169,Drown,Woshiniwushuaaa,0.0,0.0,88,,,,
0,ERANGEL,288,M416,NoahOneBIn,178208.1,618987.8,59,weiainiyu,177829.5,622343.4,20.0
1,ERANGEL,584,M416,XiaoJue,440659.5,626284.8,41,4AM-Laowu,444234.9,622014.1,1.0
2,ERANGEL,1009,AKM,MintRhinoceros,334715.1,535481.9,24,TheBuddhaY,327532.0,545527.1,10.0
3,ERANGEL,739,M16A4,Pestfangfang,386604.0,139499.8,32,Xwine11,388069.3,139680.0,27.0
4,ERANGEL,1387,M416,black_ggokzzi,338042.8,539221.0,12,6688Jameswade,355741.1,524945.6,9.0
5,ERANGEL,254,M16A4,Sisu-f,209238.0,290594.7,60,hdjfjbjh,206339.8,290147.1,6.0
6,ERANGEL,485,Crossbow,Client_ww,303419.2,332981.3,46,6688Jameswade,293097.7,327961.8,9.0
7,ERANGEL,663,SKS,Yvonne_jianlai,469317.0,436069.2,36,BAKA_EGOIST,490894.5,452858.5,11.0
8,ERANGEL,301,AKM,FedEx-chen,467587.3,641101.5,57,4AM-Laowu,467692.3,644574.4,1.0
9,ERANGEL,118,M416,kristens,133719.4,119519.6,79,Kevinku666,133460.0,119449.2,35.0
10,ERANGEL,161,VSS,Marconary_Sharko,431897.1,640684.0,71,XiaoJue,431931.8,639752.4,41.0
11,ERANGEL,1764,M416,SerDann,416270.1,583026.9,3,4AM-Laowu,414648.1,588645.6,1.0
12,ERANGEL,120,M416,Eiji008,396051.1,280045.1,78,yhxxn_,392079.4,280108.4,55.0
13,ERANGEL,176,M16A4,YeJyzMj,435801.3,639087.9,67,haiyaozenyang666,436693.4,638860.3,64.0
14,ERANGEL,294,S12K,Wuyvjie,214950.5,268999.4,58,Aionezzy,213960.9,268929.0,52.0
15,ERANGEL,349,SCAR-L,womama666,353636.4,512170.8,53,LeeMinCan,356987.5,511196.8,42.0
16,ERANGEL,1227,M416,Silence_Fire,392317.2,493413.8,19,6688Jameswade,388303.7,495961.6,9.0
17,ERANGEL,1337,Bluezone,tony7530j,0.0,0.0,88,,,,
18,ERANGEL,703,M416,Kevinku666,238799.1,439977.3,35,hdjfjbjh,239514.3,439629.1,6.0
19,ERANGEL,796,Kar98k,TkkII,363019.5,408951.0,30,6688Jameswade,350029.3,396379.9,9.0
20,ERANGEL,1063,M416,QIJIN000,284151.6,533998.6,23,black_ggokzzi,286812.0,533439.9,12.0
21,ERANGEL,121,SCAR-L,sharenzhe6666666,420396.5,325451.6,77,Yvonne_jianlai,423229.1,326317.7,36.0
22,ERANGEL,1411,UMP9,BAKA_EGOIST,437322.9,550837.8,11,flyskycat147,445501.0,548890.9,7.0
23,ERANGEL,115,VSS,k1n9ofCc,431403.4,639620.4,81,XiaoJue,432567.0,639089.6,41.0
24,ERANGEL,114,M16A4,EnjoyXOXO,202495.8,269898.6,83,hdjfjbjh,201890.1,269399.7,6.0
25,ERANGEL,242,SCAR-L,buleky,348523.2,164384.6,61,wacc521,343512.8,165105.0,28.0
26,ERANGEL,579,SKS,LeeMinCan,336236.9,612199.3,42,sfsder,299018.7,567494.3,2.0
27,ERANGEL,192,SCAR-L,AY98,343572.8,165259.2,63,wacc521,343764.8,164639.0,28.0
28,ERANGEL,216,UMP9,GuiHualianp,451494.8,630249.7,62,Luzhanbo666,451626.3,630031.5,43.0
29,ERANGEL,572,Kar98k,Luzhanbo666,437672.0,630156.8,43,XiaoJue,444518.5,621776.1,41.0
30,ERANGEL,1698,M416,hdjfjbjh,404724.2,571731.6,6,KunKunerzi,406008.4,579032.8,4.0
31,ERANGEL,183,AKM,Protection-918,467668.2,644313.9,66,4AM-Laowu,467809.6,643496.6,1.0
32,ERANGEL,168,Mini 14,jOe99141,206957.7,271298.0,70,Aionezzy,213825.6,267499.8,52.0
33,ERANGEL,107,AKM,gycsosese,392922.5,349197.1,84,AK-47-BOY,391016.4,347418.1,26.0
34,ERANGEL,132,M16A4,1471290640,393631.9,348645.6,76,AK-47-BOY,393713.7,348041.1,26.0
35,ERANGEL,340,M416,JunJieKing,446127.6,628709.6,54,XiaoJue,445966.0,628881.0,41.0
36,ERANGEL,1511,Bluezone,6688Jameswade,370643.6,548030.4,9,,,,
37,ERANGEL,1535,M416,Shiningman,381709.2,554994.6,8,hdjfjbjh,374320.8,557704.6,6.0
38,ERANGEL,101,Punch,TUBINENBOWAN,210633.5,272386.3,87,cunzai1123,210617.2,272486.4,85.0
39,ERANGEL,932,Bluezone,Xwine11,479170.0,339792.2,27,,,,
40,ERANGEL,1008,M416,HEyi1990,438002.4,619012.4,25,4AM-Laowu,448088.3,618367.8,1.0
41,ERANGEL,705,S686,wzx9988,366685.6,388423.7,34,Shiningman,366680.1,389107.6,8.0
42,ERANGEL,140,P1911,Wangmingcheng666,0.0,0.0,90,kkxmg,343681.9,691391.9,21.0
43,ERANGEL,1736,SCAR-L,KunKunerzi,404984.9,577715.2,4,sfsder,402531.6,586650.4,2.0
44,ERANGEL,1303,SCAR-L,xiaowugege123,386317.2,572644.2,17,sfsder,385098.9,570552.3,2.0
45,ERANGEL,1157,Kar98k,weiainiyu,271128.5,534879.5,20,hdjfjbjh,281362.1,526404.7,6.0
46,ERANGEL,316,AKM,xinyang98k,370113.6,398487.0,56,Chivalry_s2,371243.2,398846.3,22.0
47,ERANGEL,832,UMP9,wacc521,268952.2,382205.3,28,black_ggokzzi,268189.8,388447.2,12.0
48,ERANGEL,356,Kar98k,Aionezzy,211749.3,272467.7,52,hdjfjbjh,210218.0,280847.3,6.0
49,ERANGEL,757,UMP9,qmd233,423961.6,477598.1,31,flyskycat147,425518.5,475732.7,7.0
50,ERANGEL,1575,M16A4,flyskycat147,436166.1,578440.1,7,SerDann,438884.3,571204.9,3.0
51,ERANGEL,476,M416,Chinalove666,435085.9,456306.9,47,BAKA_EGOIST,440376.3,447146.5,11.0
52,ERANGEL,989,Kar98k,AK-47-BOY,414875.5,423197.6,26,6688Jameswade,380006.5,448348.3,9.0
53,ERANGEL,1487,M416,TheBuddhaY,373946.3,584238.7,10,KunKunerzi,377082.8,582747.1,4.0
54,ERANGEL,185,M416,5uck_,447604.8,621014.6,65,JunJieKing,448903.1,621197.9,54.0
55,ERANGEL,169,P1911,hulongjun22,341372.1,691415.1,69,kkxmg,343138.5,690881.8,21.0
56,ERANGEL,1311,Kar98k,Kraken_555,362169.6,652453.6,16,adu853076601,357072.4,653863.3,5.0
57,ERANGEL,185,VSS,haiyaozenyang666,437510.2,640385.3,64,XiaoJue,436202.1,641595.3,41.0
58,ERANGEL,605,Kar98k,DUANJIAC,246184.6,434182.7,39,hdjfjbjh,239808.7,419959.9,6.0
59,ERANGEL,103,Grenade,songshuyin,207232.7,271341.8,86,songshuyin,207232.7,271341.8,86.0
60,ERANGEL,155,S1897,East-ge,400698.2,408874.1,72,Chinalove666,400850.1,409313.9,47.0
61,ERANGEL,592,M416,stubely,213720.7,242856.7,40,adu853076601,210389.5,238527.9,5.0
62,ERANGEL,359,M416,Aogeigei,168846.6,287261.9,51,black_ggokzzi,164165.9,288291.0,12.0
63,ERANGEL,78,SCAR-L,LIBAOWEI,336124.6,158493.5,90,buleky,336173.1,159954.1,61.0
64,ERANGEL,117,P92,taiyang946,448081.3,620243.8,80,JunJieKing,448196.2,619688.2,54.0
65,ERANGEL,412,UMP9,DouYu3375623,171786.7,284164.8,49,juju-god,169707.5,281507.4,37.0
66,ERANGEL,436,SCAR-L,THRW,340165.6,164067.2,48,wacc521,339677.6,160627.4,28.0
67,ERANGEL,139,AKM,vac1____00,302820.6,501046.5,74,sfsder,302767.2,501918.7,2.0
68,ERANGEL,1293,M416,siyvhongzha,388631.2,497069.5,18,6688Jameswade,389750.4,496056.3,9.0
69,ERANGEL,1120,Bluezone,kkxmg,324257.3,776672.1,21,,,,
70,ERANGEL,97,P1911,hanqiang521,199034.4,289011.3,88,Sisu-f,199031.8,287172.1,60.0
